DATE,DAY,MONTH,IS_WEEKEND,WIND_DIRECTION,WIND_SPEED,PEAK_WIND_SPEED,TEMPERATURE,DEW_POINT,MAX_TEMPERATURE_DAY,MAX_TEMPERATURE_NIGHT,SUNSHINE_DURATION,RELATIVE_HUMIDITY,TOTAL_SNOW_HEIGHT,EXCHANGE_RATE_EUR_CHF,EXCHANGE_RATE_GBP_CHF,EXCHANGE_RATE_SEK_CHF,EXCHANGE_RATE_USD_CHF,AMOUNT_SKIER_ENTRIES,IS_HOLIDAY,ARRIVALS_DOMESTIC,ARRIVALS_FOREIGN,DURATION_DOMESTIC,DURATION_FOREIGN,OVERNIGHTS_DOMESTIC,OVERNIGHTS_FOREIGN,TOTAL_ARRIVALS,TOTAL_DURATION,TOTAL_OVERNIGHTS
11.02.2016,11,2,false,232.5,12.13333333,28.9375,-10.08333333,-14.575,0,0,0,70.33333333,126,0.115483,1.414061,0.115483,0.976975,12513,true,,,,,,,,,
12.02.2016,12,2,false,257.9166667,14.3625,31.5625,-9.6875,-13.00833333,0,0,8,77,130,0.116265,1.402183,0.116265,0.9701,10610,true,,,,,,,,,
13.02.2016,13,2,true,250,14.67916667,33.72083333,-6.245833333,-7.408333333,0,0,5,91.41666667,137,0.115713,1.412697,0.115713,0.97688,11420,true,,,,,,,,,
14.02.2016,14,2,true,236.6666667,15.98333333,38.87916667,-4.7375,-7.3375,0,0,4,82.125,139,0.116273,1.417411,0.116273,0.97705,9990,true,,,,,,,,,
15.02.2016,15,2,false,136.25,10.04583333,24.61666667,-7.345833333,-8.529166667,0,0,2,91.375,137,0.116273,1.417411,0.116273,0.97705,8565,true,,,,,,,,,
16.02.2016,16,2,false,216.25,6.266666667,21.77083333,-7.7125,-8.625,0,0,3,93.25,137,0.116285,1.42656,0.116285,0.98775,7329,true,,,,,,,,,
17.02.2016,17,2,false,247.5,14.05833333,28.68333333,-4.925,-7.4375,0,0,0,82.95833333,133,0.116296,1.41332,0.116296,0.9889,9712,true,,,,,,,,,
18.02.2016,18,2,false,228.75,10.96666667,26.2375,-5.6625,-9.104166667,0,0,2,77.54166667,131,0.116668,1.421155,0.116668,0.992535,13399,true,,,,,,,,,
19.02.2016,19,2,false,244.5833333,13.65416667,29.23333333,-9.279166667,-10.7125,0,0,9,89.54166667,140,0.117253,1.423961,0.117253,0.994245,6252,true,,,,,,,,,
20.02.2016,20,2,true,240,19.29583333,41.28333333,-6.675,-8.391666667,0.2,0,3,88,144,0.117178,1.419283,0.117178,0.98995,10791,true,,,,,,,,,
21.02.2016,21,2,true,273.75,34.425,77.70833333,5.741666667,-4.779166667,7.7,4.4,1,50.25,141,0.117229,1.426318,0.117229,0.99005,15313,true,,,,,,,,,
22.02.2016,22,2,false,242.9166667,11.12916667,26.9375,4.408333333,-8.391666667,8.3,5.2,6,43.70833333,132,0.117229,1.426318,0.117229,0.99005,9231,true,,,,,,,,,
23.02.2016,23,2,false,250.8333333,15.44166667,34.4875,-3.579166667,-4.0125,5.6,0,4,96.91666667,139,0.117507,1.413,0.117507,0.99885,4196,true,,,,,,,,,
24.02.2016,24,2,false,265.4166667,18.20416667,36.49166667,-8.370833333,-11.725,0,0,0,77.45833333,137,0.116931,1.39409,0.116931,0.991965,8621,true,,,,,,,,,
25.02.2016,25,2,false,240.8333333,17.59166667,35.33333333,-6.025,-7.454166667,0,0,4,89.79166667,141,0.116331,1.376644,0.116331,0.986985,4865,true,,,,,,,,,
26.02.2016,26,2,false,256.6666667,13.6,27.1625,-8.058333333,-10.17916667,0,0,0,85.20833333,139,0.116115,1.379128,0.116115,0.988835,9929,true,,,,,,,,,
27.02.2016,27,2,true,235,20.38333333,34.62916667,-5.1625,-7.9875,0,0,7,80.875,136,0.116444,1.381683,0.116444,0.99647,14479,true,,,,,,,,,
28.02.2016,28,2,true,160.8333333,12.975,30.33333333,-1.545833333,-4.375,0.1,0,6,81.45833333,135,0.116452,1.382861,0.116452,0.99687,7057,true,,,,,,,,,
29.02.2016,29,2,false,248.3333333,12.59583333,28.78333333,-5.325,-6.8125,0.4,0,1,90.04166667,140,0.116452,1.382861,0.116452,0.99687,3521,true,,,,,,,,,
01.03.2016,1,3,false,215.8333333,12.975,35.425,-7.2625,-10.20416667,0,0,0,80.875,140,0.116216,1.387646,0.116216,0.99676,6174,true,9807,6121,2.688603318,4.698542721,25968,30022,15928,3.516603427,55990
02.03.2016,2,3,false,270.4166667,20.22083333,45.69166667,-4.516666667,-6.708333333,0,0,6,85.33333333,148,0.11573,1.393295,0.11573,0.99955,5781,true,,,,,,,,,
03.03.2016,3,3,false,150.4166667,18.9875,61.1875,-10.45,-11.8375,0,0,1,89.45833333,179,0.11563,1.402963,0.11563,0.99851,4812,true,,,,,,,,,
04.03.2016,4,3,false,235.4166667,17.20833333,41.5125,-7.779166667,-15.55,0,0,0,60.16666667,187,0.116111,1.403839,0.116111,0.9913,9212,true,,,,,,,,,
05.03.2016,5,3,true,237.0833333,13.05416667,34.55,-6.525,-7.6625,0,0,4,91.83333333,184,0.116969,1.411125,0.116969,0.991245,6166,true,,,,,,,,,
06.03.2016,6,3,true,230,8.808333333,18.58333333,-8.695833333,-10.8625,0,0,0,72.29166667,184,0.117171,1.413319,0.117171,0.99292,9050,true,,,,,,,,,
07.03.2016,7,3,false,205,4.645833333,12.7375,-11.27083333,-14.21666667,0,0,4,79.5,178,0.117171,1.413319,0.117171,0.99292,5958,false,,,,,,,,,
08.03.2016,8,3,false,109.5833333,14.9,32.62083333,-11.125,-13.55416667,0,0,5,82.375,178,0.117649,1.420602,0.117649,0.99793,3607,false,,,,,,,,,
09.03.2016,9,3,false,244.5833333,15.44583333,30.39166667,-9.1,-12.74166667,0,0,6,75.66666667,177,0.117188,1.411675,0.117188,0.99365,7069,false,,,,,,,,,
10.03.2016,10,3,false,183.75,5.108333333,14.97083333,-5.925,-10.30416667,0,0,11,71.625,170,0.118209,1.41656,0.118209,0.9957,7518,false,,,,,,,,,
11.03.2016,11,3,false,179.5833333,4.575,12.89166667,-5.675,-7.745833333,0,0,11,86,167,0.117685,1.410646,0.117685,0.986465,8602,false,,,,,,,,,
12.03.2016,12,3,true,196.6666667,5.804166667,15.42916667,-4.533333333,-8.025,0,0,10,78.33333333,164,0.117692,1.41615,0.117692,0.98125,14228,false,,,,,,,,,
13.03.2016,13,3,true,161.25,4.570833333,14.5125,-6.491666667,-8.104166667,0,0,6,88.5,162,0.117833,1.413992,0.117833,0.983,9399,false,,,,,,,,,
14.03.2016,14,3,false,252.0833333,5.729166667,13.5125,-4.125,-8.083333333,0,0,0,74.125,159,0.117833,1.413992,0.117833,0.983,5958,false,,,,,,,,,
15.03.2016,15,3,false,238.3333333,14.5875,34.34166667,-5.679166667,-9.629166667,0,0,11,75.45833333,162,0.118201,1.412445,0.118201,0.98631,3585,false,,,,,,,,,
16.03.2016,16,3,false,192.5,21.54166667,43.06666667,-7.245833333,-9.858333333,0,0,5,82.375,164,0.118548,1.396979,0.118548,0.987245,2655,false,,,,,,,,,
17.03.2016,17,3,false,218.3333333,15.2875,30.84583333,-4.116666667,-8.825,0,0,4,70,160,0.118865,1.3948,0.118865,0.98975,5779,false,,,,,,,,,
18.03.2016,18,3,false,215,5.033333333,14.90833333,-1.483333333,-9.979166667,2.2,0,11,52.75,156,0.117935,1.39854,0.117935,0.965475,7243,false,,,,,,,,,
19.03.2016,19,3,true,207.5,4.029166667,11.59166667,-0.816666667,-10.32083333,3.4,0,12,49.91666667,155,0.117568,1.402867,0.117568,0.96875,14678,true,,,,,,,,,
20.03.2016,20,3,true,234.1666667,5.4875,17.21666667,-0.654166667,-8.645833333,3.4,0,12,55.875,154,0.117737,1.40368,0.117737,0.96929,11200,true,,,,,,,,,
21.03.2016,21,3,false,227.9166667,5.266666667,16.43333333,-2.295833333,-5.970833333,3.3,0,12,76.16666667,153,0.117737,1.40368,0.117737,0.96929,5430,true,,,,,,,,,
22.03.2016,22,3,false,171.25,5.2625,13.51666667,-4.283333333,-7.908333333,0.7,0,11,77.58333333,152,0.117777,1.393992,0.117777,0.9698,4297,true,,,,,,,,,
23.03.2016,23,3,false,62.5,28.5375,57.80833333,-7.495833333,-9.229166667,0.5,0,11,87.625,159,0.118043,1.381673,0.118043,0.972325,3133,true,,,,,,,,,
24.03.2016,24,3,false,145.4166667,10.27083333,32.16666667,-5.758333333,-8.395833333,0,0,0,82.45833333,156,0.117953,1.375916,0.117953,0.97635,5755,true,,,,,,,,,
25.03.2016,25,3,false,219.1666667,10.275,29.4875,-3.65,-6.520833333,0,0,10,81.33333333,163,0.117577,1.38049,0.117577,0.97573,8608,true,,,,,,,,,
26.03.2016,26,3,true,215,13.825,35.4875,-2.004166667,-6.6625,2.6,0,1,74.45833333,163,0.117678,1.380973,0.117678,0.97757,15880,true,,,,,,,,,
27.03.2016,27,3,true,211.6666667,12.20416667,32.1875,-0.2125,-5.475,3.1,0,9,70.54166667,158,0.117759,1.38446,0.117759,0.9781,9838,true,,,,,,,,,
28.03.2016,28,3,false,250.8695652,18.52608696,30.66956522,-1.647826087,-3.913043478,0.3,0,0,84.86956522,158,0.117759,1.38446,0.117759,0.9781,9118,true,,,,,,,,,
29.03.2016,29,3,false,246.6666667,21.30833333,45.67916667,-0.454166667,-5.683333333,2.8,0,3,69.16666667,155,0.117566,1.386827,0.117566,0.9741,4747,true,,,,,,,,,
30.03.2016,30,3,false,247.0833333,16.74583333,34.7125,0.870833333,-0.954166667,3.4,0,10,87.79166667,157,0.11802,1.392838,0.11802,0.969485,3782,true,,,,,,,,,
31.03.2016,31,3,false,220,24.69583333,51.8625,1.825,-0.679166667,3.6,0.4,1,83.79166667,153,0.118085,1.386971,0.118085,0.963945,4413,true,,,,,,,,,
01.04.2016,1,4,false,240.4166667,21.29166667,43.27083333,2.7875,-0.308333333,4.6,2,4,80.29166667,150,0.118284,1.37944,0.118284,0.958435,3519,true,2189,1415,2.447247294,4.550592416,5262,7623,3604,3.371574918,12885
02.04.2016,2,4,true,243.75,27.23333333,46.15416667,3.9,-1.291666667,5.2,3.3,4,69.125,147,0.118031,1.362139,0.118031,0.95772,9322,true,,,,,,,,,
03.04.2016,3,4,true,236.25,29.1625,53.17083333,3.204166667,-1.825,5.4,3,1,70.25,146,0.117703,1.362569,0.117703,0.9576,3856,true,,,,,,,,,
04.04.2016,4,4,false,221.6666667,21.52916667,44.975,1.7625,-0.2125,4.9,1.4,5,86.79166667,143,0.117679,1.362327,0.117679,0.9576,2018,true,,,,,,,,,
05.04.2016,5,4,false,226.25,27.22916667,54.7,2.758333333,0.125,4.6,1.8,1,83.08333333,140,0.118064,1.369429,0.118064,0.9586,0,true,,,,,,,,,
06.04.2016,6,4,false,213.75,6.883333333,19.29583333,1.295833333,0.3625,4.6,2.7,1,93.66666667,135,0.117542,1.353424,0.117542,0.9566,0,true,,,,,,,,,
07.04.2016,7,4,false,245.4166667,8.504166667,21.68333333,-0.620833333,-1.0125,3.5,0,2,97.29166667,147,0.117311,1.350459,0.117311,0.95545,0,true,,,,,,,,,
08.04.2016,8,4,false,208.3333333,4.65,15.97916667,-4.291666667,-4.858333333,3.5,0,3,96,166,0.117052,1.344721,0.117052,0.9565,0,true,,,,,,,,,
09.04.2016,9,4,true,230,4.179166667,12.58333333,-3.466666667,-4.075,0.7,0,0,95.75,155,0.116955,1.345836,0.116955,0.95339,0,true,,,,,,,,,
10.04.2016,10,4,true,270.8333333,11.35416667,21.85,-0.854166667,-3.7875,3.3,0,0,82.16666667,147,0.116963,1.347062,0.116963,0.953565,0,true,,,,,,,,,
11.04.2016,11,4,false,250,20.675,44.05,1.45,-3.2,3.5,0.8,8,71.66666667,143,0.116963,1.347062,0.116963,0.953565,0,true,,,,,,,,,
12.04.2016,12,4,false,232.5,19.75833333,39.0375,1.133333333,-2.941666667,4,0.4,9,74.58333333,140,0.117631,1.358187,0.117631,0.954215,0,true,,,,,,,,,
13.04.2016,13,4,false,233.3333333,13.27916667,35.34166667,-0.516666667,-1.479166667,4,0.6,6,93.41666667,142,0.118186,1.363121,0.118186,0.956345,0,true,,,,,,,,,
14.04.2016,14,4,false,194.1666667,8.433333333,27.54583333,-1.441666667,-3.025,2.4,0,1,89.5,146,0.118758,1.373219,0.118758,0.96665,0,true,,,,,,,,,
15.04.2016,15,4,false,243.75,25.61666667,42.75,1.1125,-2.033333333,2,0.6,4,79.75,142,0.118974,1.368623,0.118974,0.966385,0,true,,,,,,,,,
16.04.2016,16,4,true,242.9166667,24,43.74166667,0.729166667,-0.4125,2,0.6,1,92.08333333,143,0.119044,1.374408,0.119044,0.967075,0,true,,,,,,,,,
17.04.2016,17,4,true,248.75,17.75,41.88333333,0.070833333,-0.266666667,2.3,0.2,1,97.625,168,0.119104,1.374784,0.119104,0.96802,0,true,,,,,,,,,
18.04.2016,18,4,false,207.5,16.2875,36.81666667,-3.258333333,-4,2.1,0,0,94.66666667,184,0.119104,1.374784,0.119104,0.96802,0,true,,,,,,,,,
19.04.2016,19,4,false,206.6666667,9.65,27.64166667,-2.191666667,-4.7625,1.3,0,2,83.29166667,176,0.118759,1.376638,0.118759,0.963695,0,true,,,,,,,,,
20.04.2016,20,4,false,233.75,6.808333333,16.14166667,3.808333333,-8,7.8,2.9,12,43.54166667,168,0.1188,1.381483,0.1188,0.959785,0,true,,,,,,,,,
21.04.2016,21,4,false,256.25,9.6625,25.93333333,6.454166667,-4.616666667,11,5.1,13,45.25,165,0.119613,1.395349,0.119613,0.970465,0,true,,,,,,,,,
22.04.2016,22,4,false,245.8333333,10.42916667,25.75833333,3.3625,-0.358333333,11,3.8,12,77.08333333,158,0.119745,1.394875,0.119745,0.973365,0,true,,,,,,,,,
23.04.2016,23,4,true,265.8333333,12.42916667,26.70416667,-0.391666667,-1.141666667,5.5,1.4,5,94.875,156,0.120027,1.409156,0.120027,0.9788,0,true,,,,,,,,,
24.04.2016,24,4,true,197.9166667,26.3125,54.1875,-8.129166667,-9.883333333,1.8,0,1,87.16666667,173,0.119913,1.409858,0.119913,0.97866,0,true,,,,,,,,,
25.04.2016,25,4,false,205.8333333,16.59583333,48.23333333,-9.079166667,-11.2125,0,0,3,84.79166667,183,0.119913,1.409858,0.119913,0.97866,0,true,,,,,,,,,
26.04.2016,26,4,false,252.0833333,24.06666667,41.49166667,-4.833333333,-7.766666667,0,0,7,80.5,176,0.119907,1.413214,0.119907,0.9748,0,true,,,,,,,,,
27.04.2016,27,4,false,257.9166667,16.37083333,41.50416667,-8.541666667,-12.84583333,0,0,2,72.16666667,182,0.119811,1.420091,0.119811,0.973735,0,true,,,,,,,,,
28.04.2016,28,4,false,143.3333333,7.104166667,18.1375,-6.408333333,-11.09583333,0,0,10,69.70833333,174,0.12011,1.412421,0.12011,0.97027,0,true,,,,,,,,,
29.04.2016,29,4,false,221.25,12.97916667,27.0625,-1.7625,-6.883333333,1.5,0,7,68.70833333,170,0.119766,1.412535,0.119766,0.9664,0,true,,,,,,,,,
30.04.2016,30,4,true,202.9166667,12.3625,31.1625,-0.716666667,-4.4625,1.9,0,9,76.125,166,0.119324,1.401263,0.119324,0.9599,0,true,,,,,,,,,
01.05.2016,1,5,true,157.9166667,23.6125,48.6,-2.9375,-4.395833333,1.9,0,4,89.625,179,0.119439,1.40227,0.119439,0.95944,0,true,886,908,2.272142334,4.211689503,1741,3476,1794,3.585063121,5217
02.05.2016,2,5,false,47.91666667,26.39166667,60.05,-0.675,-2.425,1.7,0,0,88.20833333,179,0.119439,1.40227,0.119439,0.95944,0,true,,,,,,,,,
03.05.2016,3,5,false,182.9166667,18.83333333,46.4375,-1.8875,-3.7625,1.7,0,4,87.125,185,0.119805,1.400984,0.119805,0.95435,0,true,,,,,,,,,
04.05.2016,4,5,false,109.1666667,15.50833333,37.6625,-3.070833333,-6.720833333,0.4,0,2,76.45833333,188,0.118763,1.386808,0.118763,0.951905,9,true,,,,,,,,,
05.05.2016,5,5,false,205.8333333,16.3625,32.1875,-0.066666667,-6.145833333,4.1,0,9,64.66666667,177,0.118575,1.387013,0.118575,0.9569,323,true,,,,,,,,,
06.05.2016,6,5,false,240.4166667,24.3,40.73333333,2.804166667,-3.7,5.8,1.2,14,62.54166667,174,0.119445,1.402056,0.119445,0.96854,235,true,,,,,,,,,
07.05.2016,7,5,true,235.4166667,21.99583333,40.8125,2.908333333,-2.679166667,5.8,1.7,13,66.70833333,170,0.119317,1.40099,0.119317,0.97055,231,true,,,,,,,,,
08.05.2016,8,5,true,232.0833333,20.9125,39.10833333,2.7125,-1.066666667,4.7,2.5,9,76.20833333,165,0.119481,1.403431,0.119481,0.972585,122,true,,,,,,,,,
09.05.2016,9,5,false,243.75,19.68333333,35.09583333,2.925,0.695833333,4.8,2.1,6,85.41666667,163,0.119481,1.403431,0.119481,0.972585,0,true,,,,,,,,,
10.05.2016,10,5,false,240.4166667,21.84166667,44.4375,4.404166667,1.070833333,6.9,3.1,2,79.20833333,159,0.119038,1.397874,0.119038,0.97125,1,true,,,,,,,,,
11.05.2016,11,5,false,222.5,14.74583333,33.11666667,4.095833333,2.0375,6.9,3.4,5,86.54166667,155,0.119627,1.408051,0.119627,0.975505,0,true,,,,,,,,,
12.05.2016,12,5,false,180,6.958333333,17.76666667,0.845833333,0.304166667,5.3,3.6,1,96.29166667,171,0.119499,1.404194,0.119499,0.97093,5,true,,,,,,,,,
13.05.2016,13,5,false,253.75,13.89166667,29.62916667,0.966666667,0.25,3.1,0,0,95.08333333,180,0.118496,1.400939,0.118496,0.96994,0,true,,,,,,,,,
14.05.2016,14,5,true,264.5833333,15.675,36.41666667,0.379166667,-1.283333333,3.1,1.5,0,88.83333333,172,0.118138,1.40173,0.118138,0.97552,55,true,,,,,,,,,
15.05.2016,15,5,true,251.6666667,17.90833333,41.8875,-3.4875,-5.5625,2.5,0,2,85.875,174,0.118289,1.400724,0.118289,0.975485,185,true,,,,,,,,,
16.05.2016,16,5,false,250.4166667,10.04583333,28.84583333,-3.7125,-5.141666667,0,0,6,90.41666667,173,0.118289,1.400724,0.118289,0.975485,130,true,,,,,,,,,
17.05.2016,17,5,false,180,6.879166667,22.53333333,-1.325,-3.591666667,1.8,0,2,85.45833333,174,0.118421,1.407694,0.118421,0.9777,0,false,,,,,,,,,
18.05.2016,18,5,false,237.5,13.6,30.5625,1.820833333,-1.8,4.6,0.5,4,77.25,167,0.118663,1.414849,0.118663,0.97805,0,false,,,,,,,,,
19.05.2016,19,5,false,171.25,18.52916667,43.3625,-1.483333333,-2.008333333,4.6,0.7,6,96.29166667,180,0.118475,1.435633,0.118475,0.98137,0,false,,,,,,,,,
20.05.2016,20,5,false,182.9166667,7.195833333,23.4,2.045833333,-0.308333333,6.5,0,0,85,177,0.11853,1.448512,0.11853,0.99,0,false,,,,,,,,,
21.05.2016,21,5,true,228.3333333,8.8875,17.825,7.783333333,2.204166667,12.1,5.5,13,68.25,169,0.11901,1.437585,0.11901,0.98995,418,false,,,,,,,,,
22.05.2016,22,5,true,232.9166667,29.15416667,53.10416667,7.108333333,1.454166667,12.1,6.9,12,67.66666667,164,0.119072,1.43588,0.119072,0.99024,418,false,,,,,,,,,
23.05.2016,23,5,false,235,17.36666667,48.99166667,-1.320833333,-2.341666667,9.1,2.2,10,93.04166667,168,0.118958,1.442237,0.118958,0.99024,0,false,,,,,,,,,
24.05.2016,24,5,false,234.5833333,10.12083333,28.71666667,-0.0875,-1.133333333,2.5,0,0,92.75,165,0.118655,1.433197,0.118655,0.9892,0,false,,,,,,,,,
25.05.2016,25,5,false,232.9166667,7.416666667,21.07083333,5.3625,0.766666667,9.1,3.5,2,73.29166667,157,0.119306,1.450959,0.119306,0.99263,0,false,,,,,,,,,
26.05.2016,26,5,false,176.6666667,8.275,18.90833333,7.2625,3.6875,11.2,5.2,9,79.16666667,153,0.119409,1.457321,0.119409,0.991095,175,false,,,,,,,,,
27.05.2016,27,5,false,241.6666667,18.84166667,36.64166667,9.3125,3.7125,12,7.9,5,68.16666667,147,0.11944,1.450519,0.11944,0.98982,218,false,,,,,,,,,
28.05.2016,28,5,true,217.9166667,17.22083333,42.19583333,8.558333333,5.070833333,12,8,10,79.20833333,140,0.119113,1.452029,0.119113,0.992665,521,false,,,,,,,,,
29.05.2016,29,5,true,214.5833333,10.58333333,28.7875,5.025,3.691666667,11.8,5.2,7,91.45833333,130,0.119093,1.45407,0.119093,0.994635,40,false,,,,,,,,,
30.05.2016,30,5,false,228.3333333,6.266666667,17.90416667,3.320833333,2.541666667,6.3,2.7,0,94.75,125,0.119047,1.454061,0.119047,0.9942,0,false,,,,,,,,,
31.05.2016,31,5,false,216.25,7.733333333,19.84583333,3.741666667,2.270833333,6.2,3.1,1,90.25,122,0.119025,1.452203,0.119025,0.99229,0,false,,,,,,,,,
01.06.2016,1,6,false,222.5,9.041666667,22.375,3.741666667,2.820833333,8.3,2.6,2,93.95833333,118,0.119257,1.440301,0.119257,0.9937,2,false,2739,2237,1.888996416,2.342945352,5705,5292,4976,2.131600554,10997
02.06.2016,2,6,false,185,4.645833333,15.44166667,3.929166667,3.191666667,8.3,3,2,95.08333333,113,0.119089,1.425049,0.119089,0.9884,7,false,,,,,,,,,
03.06.2016,3,6,false,225.4166667,4.720833333,14.12083333,4.529166667,3.529166667,7.3,3.6,1,93.375,109,0.118982,1.428799,0.118982,0.989865,1,false,,,,,,,,,
04.06.2016,4,6,true,180.8333333,3.191666667,12.97083333,4.216666667,3.508333333,7.3,3.9,1,95.25,105,0.119683,1.419232,0.119683,0.976765,158,false,,,,,,,,,
05.06.2016,5,6,true,226.25,9.275,22.14583333,4.9125,3.95,7.6,3.9,0,93.66666667,102,0.119856,1.41634,0.119856,0.975745,251,false,,,,,,,,,
06.06.2016,6,6,false,193.75,6.266666667,19.21666667,7.141666667,4.904166667,12,4.7,2,86.45833333,96,0.119856,1.41634,0.119856,0.975745,166,false,,,,,,,,,
07.06.2016,7,6,false,203.3333333,9.583333333,26.2375,8.375,5.354166667,12,8,4,81.79166667,91,0.119486,1.402842,0.119486,0.970935,212,false,,,,,,,,,
08.06.2016,8,6,false,278.3333333,12.34583333,26.68333333,6.108333333,4.333333333,11.1,6.8,5,88.58333333,84,0.118747,1.405188,0.118747,0.9658,0,false,,,,,,,,,
09.06.2016,9,6,false,226.6666667,18.82083333,39.74166667,3.933333333,1.929166667,7.9,4.6,1,86.875,80,0.118211,1.391687,0.118211,0.9589,0,false,,,,,,,,,
10.06.2016,10,6,false,198.75,7.275,23.9125,6.8625,2.475,11.9,3.8,1,74.95833333,75,0.117843,1.39415,0.117843,0.963915,414,false,,,,,,,,,
11.06.2016,11,6,true,161.25,8.1125,23.5375,4.5,4.020833333,11.9,6.7,13,96.875,70,0.116206,1.37655,0.116206,0.964955,116,false,,,,,,,,,
12.06.2016,12,6,true,195.8333333,9.729166667,22.22916667,4.320833333,3.1125,7.1,3.7,1,92.125,67,0.116055,1.375197,0.116055,0.96424,301,false,,,,,,,,,
13.06.2016,13,6,false,215.8333333,7.491666667,23.45,4.516666667,3.591666667,7.4,3.2,1,93.875,62,0.116055,1.375197,0.116055,0.96424,28,false,,,,,,,,,
14.06.2016,14,6,false,190.8333333,7.575,21.85,3.695833333,2.966666667,7.4,3.6,1,95.125,58,0.11702,1.370956,0.11702,0.96481,54,false,,,,,,,,,
15.06.2016,15,6,false,177.5,9.579166667,32.40833333,3.770833333,1.9875,7.7,1.5,1,88.79166667,54,0.115814,1.359583,0.115814,0.9627,52,false,,,,,,,,,
16.06.2016,16,6,false,194.5833333,14.51666667,39.44166667,3.520833333,3.141666667,7.7,3,7,97.41666667,51,0.115771,1.365432,0.115771,0.96448,11,false,,,,,,,,,
17.06.2016,17,6,false,237.0833333,7.575,21.77083333,2.2625,0.833333333,6.4,0.3,0,90.70833333,68,0.115578,1.37194,0.115578,0.96575,68,false,,,,,,,,,
18.06.2016,18,6,true,182.9166667,7.195833333,24.15416667,3.1125,2.195833333,6.5,2.2,5,94,58,0.115344,1.375496,0.115344,0.959615,514,true,,,,,,,,,
19.06.2016,19,6,true,205.8333333,21.14166667,43.52916667,1.766666667,1.166666667,6.5,1.5,2,95.79166667,52,0.115206,1.377982,0.115206,0.95973,103,true,,,,,,,,,
20.06.2016,20,6,false,163.3333333,7.5,23.3875,5.208333333,3.270833333,10.1,2.5,2,88,51,0.11519,1.377933,0.11519,0.95973,248,true,,,,,,,,,
21.06.2016,21,6,false,241.6666667,8.9625,23.4625,8.104166667,7.266666667,10.9,5.5,5,94.45833333,45,0.116492,1.410376,0.116492,0.9617,75,true,,,,,,,,,
22.06.2016,22,6,false,147.9166667,4.65,15.35416667,13.79166667,8.704166667,17.8,11.6,0,73.29166667,38,0.116288,1.409659,0.116288,0.96076,568,true,,,,,,,,,
23.06.2016,23,6,false,207.9166667,7.575,21.3875,16.87083333,7.825,21,15.2,11,56.375,29,0.116101,1.404708,0.116101,0.95905,1026,true,,,,,,,,,
24.06.2016,24,6,false,190.8333333,11.27916667,33.65,15.2625,9.679166667,21,15.2,15,69.58333333,16,0.117049,1.420613,0.117049,0.958125,768,true,,,,,,,,,
25.06.2016,25,6,true,210.4166667,15.13333333,45.9,10.17083333,6.875,19,11.5,11,80.54166667,2,0.115169,1.332673,0.115169,0.971385,396,true,,,,,,,,,
26.06.2016,26,6,true,201.6666667,9.958333333,25.3125,5.970833333,5.495833333,13.5,6.6,5,96.75,2,0.114353,1.327271,0.114353,0.970195,247,true,,,,,,,,,
27.06.2016,27,6,false,211.25,14.74583333,35.02083333,4.854166667,1.9875,7.6,3.5,0,82.54166667,2,0.114353,1.327271,0.114353,0.970195,264,true,,,,,,,,,
28.06.2016,28,6,false,133.75,6.420833333,20.36666667,8.933333333,5.041666667,14.2,6.2,9,77.45833333,2,0.11401,1.288711,0.11401,0.97808,928,true,,,,,,,,,
29.06.2016,29,6,false,220.8333333,15.52083333,31.63333333,11.11666667,6.908333333,14.2,9.6,12,75.75,1,0.115155,1.309335,0.115155,0.98242,753,true,,,,,,,,,
30.06.2016,30,6,false,205.4166667,8.895833333,34.35416667,10.02916667,7.166666667,14,9.8,8,82.58333333,2,0.115458,1.315199,0.115458,0.97885,87,true,,,,,,,,,
01.07.2016,1,7,false,171.6666667,8.808333333,23.14583333,11.32083333,8.0125,15.2,8.9,5,80.83333333,2,0.115089,1.296359,0.115089,0.97973,794,true,7320,3373,2.64045811,3.836923771,18188,12470,10693,3.123268711,30658
02.07.2016,2,7,true,250,10.65833333,31.475,9.545833333,7.654166667,15.2,10.4,10,88.25,2,0.115379,1.291846,0.115379,0.974,1005,true,,,,,,,,,
03.07.2016,3,7,true,195,5.258333333,18.3625,6.491666667,5.491666667,12.9,5.1,3,93.625,2,0.115406,1.290485,0.115406,0.972955,2084,true,,,,,,,,,
04.07.2016,4,7,false,212.0833333,7.495833333,20.67083333,10.19166667,7.516666667,14.8,6.6,3,84.41666667,2,0.115406,1.290485,0.115406,0.972955,1536,true,,,,,,,,,
05.07.2016,5,7,false,228.3333333,11.3625,29.62083333,10.72916667,7.3625,14.8,9.7,10,80.08333333,2,0.115207,1.29071,0.115207,0.970885,713,true,,,,,,,,,
06.07.2016,6,7,false,205.4166667,13.89166667,34.625,8.625,5.2125,14.1,6.5,6,80.20833333,2,0.114422,1.272525,0.114422,0.9756,990,true,,,,,,,,,
07.07.2016,7,7,false,196.25,5.495833333,18.44583333,11.475,6.220833333,16.2,9.1,9,71.29166667,2,0.114417,1.260362,0.114417,0.97598,1636,true,,,,,,,,,
08.07.2016,8,7,false,246.6666667,13.59583333,31.32916667,12.65,8.120833333,16.3,11.3,14,74.25,2,0.113934,1.261778,0.113934,0.9782,1375,true,,,,,,,,,
